mce,cpu,socketid,apicid,cpu_type,bank,bank_name,addr,addr_name,misc,status,mce_mscod,mscod_dt_title,mscod_title,mcacod,mcacod_title,mce_valid,mce_overflow,mce_uc,mce_en,mce_miscv,mce_addrv,mce_pcc,mce_s,mce_ar,correctable_error_status,correctable_error_count,mce_other_info,advanced_advice,misc_detail_info,datetime,ip,ipv6,timestamp_db,fault_description,ipv4,issue,diagnose_result,fault_action,suggestion,fault_reason,version,fault_code
0,0,0,0x0,SPR,20,MEMORY,0x96af1d2b00, System RAM,0x86,0xac00000000020405,0x1,,Wr data parity Error,0x1,Parity error on structures,1,0,1,0,1,1,0,0x0,0x0,0x0,0,0x0,,"[['63:9', 'EXTRA_ERR_INFO', 'RESERVED', '0x0', ' --- '], ['8:6', 'ADDRESS_MODE', 'Defines the type of address captured in the MC5ADDR MSR. Set\nby hardware, Clear by programming', '0x2', 'Physical (system) Address'], ['5:0', 'REC_ERR_LSB', 'Captures the LSB of the reverse translation sparing and\nscrub address (16:12) for recoverable errors', '0x6', ' --- ']]",2024-04-16 15:35:47,,fdbd:dc05:11:224::14,1713253893,"This failure has a potential to be either electrical or logical, manual decode required",,MEMORY SUB-SYSTEM ISSUE,"There is a [MEMORY SUB-SYSTEM ISSUE],  at  '{Core#0, Socket#0, Address@ System RAM}', '{Core#0, Socket#0, Address@ System RAM}'",Contact your debug support,HW_M2ME_[Wr data parity Error]_CE-Storming. Unable to locate channel and dimm.HW_M2ME_[Wr data parity Error]_CE-Storming. Unable to locate channel and dimm.,HW.ERR.MULTI:Multiple_Ch_Error_iMC2,1.0.1,iMC3Chn1:MSCOD.0x2
0,32,1,0x80,ICX,13,MEMORY,0x1e445317d40, System RAM,0xc000b1c78b0f086,0xac000002001000c0,0x1,,UnCorr Patrol Scrub Error,0x1,IMC_ERROR|MEMORY SCRUBBING ERROR|CHANNEL_0,1,0,1,0,1,1,0,0x0,0x0,0x0,0,0x1,,"[['63:9', 'EXTRA_ERR_INFO', 'RESERVED', '0x600058e3c5878', ' --- '], ['8:6', 'ADDRESS_MODE', 'Defines the type of address captured in the MC5ADDR MSR. Set\nby hardware, Clear by programming', '0x2', 'Physical (system) Address'], ['5:0', 'REC_ERR_LSB', 'Captures the LSB of the reverse translation sparing and\nscrub address (16:12) for recoverable errors', '0x6', ' --- ']]",2024-04-16 15:54:52,33.134.43.149,fdbd:dc41:a:50e::149,1713254680,"Possible DDR, isolate DIMM. The patrol scrubber has detected an uncorrected error. Address is logged in MCx_Address. In the case of poison enabled mode (advanced SKUs only), this error may be escalated to a CMCI and deferred. This would be spelled out in the S and AR bits of the MCi_STATUS banks. It may be logged and cleared by the OS.",33.134.43.149,MEMORY SUB-SYSTEM ISSUE,"There is a [MEMORY SUB-SYSTEM ISSUE],  at  '{Core#32, Socket#1, Address@ System RAM}'",CPU1: DIMM Replacement; On repeated error same CPUx isolated DIMM. If "MISCV" is valid: the MCi_MISC register contains additional information regarding channel involved in the error.,HW_M2ME_[UnCorr Patrol Scrub Error]_CE. Unable to locate DIMM slot. Please check channel 0,HW.MCE.IMC:Uncorr_Patrol_Scrub_Error,1.0.1,iMC0Chn0:MSCOD.0x10
0,11,0,0x16,SKX,1,CPU,0x18ca0f65c0, System RAM,0x86,0xbd80000000100134,0x1,,LOAD_POISON_0010_0134,0x1,LOAD_POISON_0010_0134,1,0,1,1,1,1,0,0x1,0x1,0x0,0,0x0,,"[['63:9', 'RSVD_63_9', 'RESERVED', '0x0', ' --- '], ['8:6', 'ADDRESS_MODE', 'This is used for all errors, correctable/uncorrectable and\npoison', '0x2', 'Error is encountered'], ['5:0', 'RECADDRLSB', 'This is used for all errors, correctable/uncorrectable and\npoison', '0x6', 'Error is encountered']]",2024-04-16 21:26:33,10.149.104.174,fdbd:dc02:18:355::174,1713274559,Poison Error.,10.149.104.174,MEMORY SUB-SYSTEM ISSUE,"There is a [MEMORY SUB-SYSTEM ISSUE], Intel decoded the address register in 'IOMEM MAP LOG', and found it belongs to 'System Ram'.",CPU0: Verify system have latest microcode. Need to debug poison source. Debug Poison Src; Possible Memory /PCIe. Contact your Intel representative to assist debugging poison error source.,HW_M2ME_[LOAD_POISON_0010_0134]_CE-Storming. Unable to locate channel and dimm.HW_M2ME_[LOAD_POISON_0010_0134]_CE-Storming. Unable to locate channel and dimm.HW_M2ME_[LOAD_POISON_0010_0134]_CE-Storming. Unable to locate channel and dimm.HW_M2ME_[LOAD_POISON_0010_0134]_CE-Storming. Unable to locate channel and dimm.HW_M2ME_[LOAD_POISON_0010_0134]_CE-Storming. Unable to locate channel and dimm.HW_M2ME_[LOAD_POISON_0010_0134]_CE-Storming. Unable to locate channel and dimm.,HW.MCE.DCU:Uncorr_Load_Poison_0010_0134,1.0.1,CoreDCU:MSCOD.0x10
0,0,0,0x0,ICX,18,MEMORY,0x167cc00000, System RAM,0x8000004ff000086,0xac000002001000c1,0x1,,UnCorr Patrol Scrub Error,0x1,IMC_ERROR|MEMORY SCRUBBING ERROR|CHANNEL_1,1,0,1,0,1,1,0,0x0,0x0,0x0,0,0x1,,"[['63:9', 'EXTRA_ERR_INFO', 'RESERVED', '0x40000027f8000', ' --- '], ['8:6', 'ADDRESS_MODE', 'Defines the type of address captured in the MC5ADDR MSR. Set\nby hardware, Clear by programming', '0x2', 'Physical (system) Address'], ['5:0', 'REC_ERR_LSB', 'Captures the LSB of the reverse translation sparing and\nscrub address (16:12) for recoverable errors', '0x6', ' --- ']]",2024-05-11 00:36:06,10.208.167.18,fdbd:dc01:25:605::18,1715361900,"This failure has a potential to be either electrical or logical, manual decode required",10.208.167.18,MEMORY SUB-SYSTEM ISSUE,"There is a [MEMORY SUB-SYSTEM ISSUE],  at  '{Core#0, Socket#0, Address@ System RAM}', '{Core#0, Socket#0, Address@ System RAM}', '{Core#0, Socket#0, Address@ System RAM}', '{Core#0, Socket#0, Address@ System RAM}', '{Core#0, Socket#0, Address@ System RAM}', '{Core#0, Socket#0, Address@ System RAM}', '{Core#0, Socket#0, Address@ System RAM}', '{Core#0, Socket#0, Address@ System RAM}', '{Core#0, Socket#0, Address@ System RAM}', '{Core#0, Socket#0, Address@ System RAM}', '{Core#0, Socket#0, Address@ System RAM}', '{Core#0, Socket#0, Address@ System RAM}', '{Core#0, Socket#0, Address@ System RAM}', '{Core#0, Socket#0, Address@ System RAM}', '{Core#0, Socket#0, Address@ System RAM}', '{Core#0, Socket#0, Address@ System RAM}'",Contact your debug support,HW_M2ME_[UnCorr Patrol Scrub Error]_CE-Storming. Please replace DIMM. (CPU_SrcID#0_MC#1_Chan#1_DIMM#0).HW_M2ME_[UnCorr Patrol Scrub Error]_CE-Storming. Please replace DIMM. (CPU_SrcID#0_MC#1_Chan#1_DIMM#0).HW_M2ME_[UnCorr Patrol Scrub Error]_CE-Storming. Please replace DIMM. (CPU_SrcID#0_MC#1_Chan#1_DIMM#0).HW_M2ME_[UnCorr Patrol Scrub Error]_CE-Storming. Please replace DIMM. (CPU_SrcID#0_MC#1_Chan#1_DIMM#0).HW_M2ME_[UnCorr Patrol Scrub Error]_CE-Storming. Please replace DIMM. (CPU_SrcID#0_MC#1_Chan#1_DIMM#0).HW_M2ME_[UnCorr Patrol Scrub Error]_CE-Storming. Please replace DIMM. (CPU_SrcID#0_MC#1_Chan#1_DIMM#0).HW_M2ME_[UnCorr Patrol Scrub Error]_CE-Storming. Please replace DIMM. (CPU_SrcID#0_MC#1_Chan#1_DIMM#0).HW_M2ME_[UnCorr Patrol Scrub Error]_CE-Storming. Please replace DIMM. (CPU_SrcID#0_MC#1_Chan#1_DIMM#0).HW_M2ME_[UnCorr Patrol Scrub Error]_CE-Storming. Please replace DIMM. (CPU_SrcID#0_MC#1_Chan#1_DIMM#0).HW_M2ME_[UnCorr Patrol Scrub Error]_CE-Storming. Please replace DIMM. (CPU_SrcID#0_MC#1_Chan#1_DIMM#0).HW_M2ME_[UnCorr Patrol Scrub Error]_CE-Storming. Please replace DIMM. (CPU_SrcID#0_MC#1_Chan#1_DIMM#0).HW_M2ME_[UnCorr Patrol Scrub Error]_CE-Storming. Please replace DIMM. (CPU_SrcID#0_MC#1_Chan#1_DIMM#0).HW_M2ME_[UnCorr Patrol Scrub Error]_CE-Storming. Please replace DIMM. (CPU_SrcID#0_MC#1_Chan#1_DIMM#0).HW_M2ME_[UnCorr Patrol Scrub Error]_CE-Storming. Please replace DIMM. (CPU_SrcID#0_MC#1_Chan#1_DIMM#0).HW_M2ME_[UnCorr Patrol Scrub Error]_CE-Storming. Please replace DIMM. (CPU_SrcID#0_MC#1_Chan#1_DIMM#0).HW_M2ME_[UnCorr Patrol Scrub Error]_CE-Storming. Please replace DIMM. (CPU_SrcID#0_MC#1_Chan#1_DIMM#0).,HW.ERR.MULTI:Multiple_Ch_Error_iMC1,1.0.1,iMC1Chn1:MSCOD.0x10
0,48,1,0x80,SPR,18,MEMORY,0x8888db0ec0, System RAM,0xb001264ad180886,0xac000082001000c1,0x1,,UnCorr Patrol Scrub Error,0x1,IMC_ERROR(1LM MODE)|MEMORY SCRUBBING ERROR|CHANNEL_1,1,0,1,0,1,1,0,0x0,0x0,0x0,1,0x1,,"[['63:9', 'EXTRA_ERR_INFO', 'RESERVED', '0x5800932568c04', ' --- '], ['8:6', 'ADDRESS_MODE', 'Defines the type of address captured in the MC5ADDR MSR. Set\nby hardware, Clear by programming', '0x2', 'Physical (system) Address'], ['5:0', 'REC_ERR_LSB', 'Captures the LSB of the reverse translation sparing and\nscrub address (16:12) for recoverable errors', '0x6', ' --- ']]",2024-05-11 01:25:08,33.140.83.41,fdbd:dc41:f:a0c::41,1715362259,"This failure has a potential to be either electrical or logical, manual decode required",33.140.83.41,MEMORY SUB-SYSTEM ISSUE,"There is a [MEMORY SUB-SYSTEM ISSUE],  at  '{Core#48, Socket#1, Address@ System RAM}', '{Core#48, Socket#1, Address@ System RAM}', '{Core#48, Socket#1, Address@ System RAM}', '{Core#48, Socket#1, Address@ System RAM}', '{Core#48, Socket#1, Address@ System RAM}', '{Core#48, Socket#1, Address@ System RAM}', '{Core#48, Socket#1, Address@ System RAM}', '{Core#48, Socket#1, Address@ System RAM}', '{Core#48, Socket#1, Address@ System RAM}'",Contact your debug support,HW_M2ME_[UnCorr Patrol Scrub Error]_CE-Storming. Unable to locate DIMM slot. Please check channel 1HW_M2ME_[UnCorr Patrol Scrub Error]_CE-Storming. Unable to locate DIMM slot. Please check channel 1HW_M2ME_[UnCorr Patrol Scrub Error]_CE-Storming. Unable to locate DIMM slot. Please check channel 1HW_M2ME_[UnCorr Patrol Scrub Error]_CE-Storming. Unable to locate DIMM slot. Please check channel 1HW_M2ME_[UnCorr Patrol Scrub Error]_CE-Storming. Unable to locate DIMM slot. Please check channel 1HW_M2ME_[UnCorr Patrol Scrub Error]_CE-Storming. Unable to locate DIMM slot. Please check channel 1HW_M2ME_[UnCorr Patrol Scrub Error]_CE-Storming. Unable to locate DIMM slot. Please check channel 1HW_M2ME_[UnCorr Patrol Scrub Error]_CE-Storming. Unable to locate DIMM slot. Please check channel 1HW_M2ME_[UnCorr Patrol Scrub Error]_CE-Storming. Unable to locate DIMM slot. Please check channel 1,HW.ERR.MULTI:Multiple_Ch_Error_iMC1,1.0.1,iMC2Chn1:MSCOD.0x10
0,50,0,0x5,CLX,1,CPU,0x5d85417840, System RAM,0x86,0xbd80000000100134,0x1,,LOAD_POISON_0010_0134,0x1,LOAD_POISON_0010_0134,1,0,1,1,1,1,0,0x1,0x1,0x0,0,0x0,,"[['63:9', 'RSVD_63_9', 'RESERVED', '0x0', ' --- '], ['8:6', 'ADDRESS_MODE', 'This is used for all errors, correctable/uncorrectable and\npoison', '0x2', 'Error is encountered'], ['5:0', 'RECADDRLSB', 'This is used for all errors, correctable/uncorrectable and\npoison', '0x6', 'Error is encountered']]",2024-05-11 01:43:23,10.196.74.41,fdbd:dc01:18:233::41,1715365174,Poison Error.,10.196.74.41,MEMORY SUB-SYSTEM ISSUE,"There is a [MEMORY SUB-SYSTEM ISSUE], Intel decoded the address register in 'IOMEM MAP LOG', and found it belongs to 'System Ram'.",CPU0: Verify system have latest microcode. Need to debug poison source. Debug Poison Src; Possible Memory /PCIe. Contact your Intel representative to assist debugging poison error source.,HW_M2ME_[LOAD_POISON_0010_0134]_CE. Unable to locate channel and dimm.,HW.MCE.DCU:Uncorr_Load_Poison_0010_0134,1.0.1,CoreDCU:MSCOD.0x10
0,63,1,0x3f,CLX,1,CPU,0x3c4078fdc0, System RAM,0x86,0xbd80000000100134,0x1,,LOAD_POISON_0010_0134,0x1,LOAD_POISON_0010_0134,1,0,1,1,1,1,0,0x1,0x1,0x0,0,0x0,,"[['63:9', 'RSVD_63_9', 'RESERVED', '0x0', ' --- '], ['8:6', 'ADDRESS_MODE', 'This is used for all errors, correctable/uncorrectable and\npoison', '0x2', 'Error is encountered'], ['5:0', 'RECADDRLSB', 'This is used for all errors, correctable/uncorrectable and\npoison', '0x6', 'Error is encountered']]",2024-05-11 02:12:01,10.131.141.45,fdbd:dc03:4:501::45,1715366540,Poison Error.,10.131.141.45,MEMORY SUB-SYSTEM ISSUE,"There is a [MEMORY SUB-SYSTEM ISSUE], Intel decoded the address register in 'IOMEM MAP LOG', and found it belongs to 'System Ram'.",CPU1: Verify system have latest microcode. Need to debug poison source. Debug Poison Src; Possible Memory /PCIe. Contact your Intel representative to assist debugging poison error source.,HW_M2ME_[LOAD_POISON_0010_0134]_CE. Please replace DIMM. (CPU_SrcID#1_MC#1_Chan#2_DIMM#0).,HW.MCE.DCU:Uncorr_Load_Poison_0010_0134,1.0.1,CoreDCU:MSCOD.0x10
0,130,0,0x45,SPR,1,CPU,0x43891d00c0, System RAM,0x86,0xbd80000000100134,0x1,,LOAD_POISON_0010_0134,0x1,L1 Data Read Error,1,0,1,1,1,1,0,0x1,0x1,0x0,0,0x0,,"[['63:9', 'ENH_MCA_AVAIL', 'Available to software when Enhanced MCA is in use', '0x0', ' --- '], ['8:6', 'ADDRESS_MODE', 'This is used for all errors, correctable/uncorrectable and\npoison', '0x2', 'Error is encountered'], ['5:0', 'RECADDRLSB', 'This is used for all errors, correctable/uncorrectable and\npoison', '0x6', 'Error is encountered']]",2024-05-11 03:22:22,,fdbd:dc06:0:94e::138,1715371724,Poison Error.,,MEMORY SUB-SYSTEM ISSUE,"There is a [MEMORY SUB-SYSTEM ISSUE], Intel decoded the address register in 'IOMEM MAP LOG', and found it belongs to 'System Ram'.",CPU0: Verify system have latest microcode. Need to debug poison source. Debug Poison Src; Possible Memory /PCIe. Contact your Intel representative to assist debugging poison error source.,HW_M2ME_[LOAD_POISON_0010_0134]_CE. Please replace DIMM. (CPU_SrcID#0_MC#2_Chan#0_DIMM#0).,HW.MCE.DCU:Uncorr_Load_Poison_0010_0134,1.0.1,CoreDCU:MSCOD.0x10
0,0,0,0x0,CLX,7,MEMORY,0x18fd840800, System RAM,0x200001c082602086,0xbc00000001010090,0x1,,DATA_READ_ERROR,0x1,Last level memory controller error.|Memory Read Error|Error on channel 0,1,0,1,1,1,1,0,0x0,0x0,0x0,0,0x0,,"[['63:63', 'MIRRORFAILOVER', 'An error occurred on a memory channel of the mirror channel\npair. The error was corrected by channel failover under\nmirroring.This implies a non-ECC-correctable error, and not\ncorrectable by mirror scrub on a channel', '0x0', ' --- '], ['62:62', 'MIRRORCORRERR', 'Error was corrected during mirroring and primary channel\nscrubbed successfully.', '0x0', ' --- '], ['61:60', 'DATAERRORCHUNK', 'Chunk containing data error: Cache line half on which the\ndata error occurred', '0x2', 'Data error signal came on 2nd half of cache line (non-critical chunk)'], ['59:59', 'MCCMDMIRRFO', 'MC command was to an already permanently failed over\nchannel/region', '0x0', ' --- '], ['58:58', 'MCCMDMIRRSEC', 'Error on secondary mirror channel', '0x0', ' --- '], ['57:57', 'MCCMDMIRRREGION', 'MC command was to an already permanently failed over\nchannel/region', '0x0', ' --- '], ['56:52', 'RSVD_56_52', 'Reserved', '0x0', ' --- '], ['51:50', 'MCCMDCHNL', 'Physical Memory Channel which had the error', '0x0', 'Ch0'], ['49:46', 'MCCMDMEMREGION', 'Memory Region Type', '0x0', 'Block region: 0|PMEM region: 0|1LM DDR4 access'], ['45:40', 'MCCMDOPCODE', 'Memory Controller Command Opcode', '0x1', 'MEMSPECRD'], ['39:39', 'MCCMDVLD', 'Memory controller Command Valid', '0x1', 'McCmd logged'], ['38:38', 'SMIAD', 'Smi-Ad', '0x1', 'Txn from AD'], ['37:35', 'SMIMSGCLASS', ""Logged transaction's message class"", '0x0', 'Request message class'], ['34:31', 'SMIOPCODE', 'Mesh Opcode', '0x1', 'MemSpecRd'], ['30:30', 'RSVD_30_30', 'Reserved', '0x0', ' --- '], ['29:21', 'TRKID', 'Mesh2mem Tracker Identifier', '0x13', 'Physical Channel = 0x0, htid = 0x13'], ['20:11', 'ERRORTYPE', 'Determined by error flow', '0x4', 'Txn could not be corrected by ECC'], ['13:9', 'RSVD_13_9', 'Reserved', '0x10', ' --- '], ['8:6', 'ADDRMODE', 'Address mode for the address logged in IA32_MCi_ADDR', '0x2', 'Physical Address'], ['5:0', 'ADDRLSB', 'Recoverable address LSB. The lowest valid recoverable\naddress bit', '0x6', ' --- ']]",2024-05-11 09:13:54,10.196.86.157,fdbd:dc01:18:283::157,1715393579,"Read Error. Read refers to one of MemSpecRd, MemRd, MemRdData, MemRdXtoI/S/A, MemInv*. mcacod has the channel number information isolate to the DIMM for further fault isolation.",10.196.86.157,MEMORY SUB-SYSTEM ISSUE,"There is a [MEMORY SUB-SYSTEM ISSUE],  at  '{Core#0, Socket#0, Address@ System RAM}'",CPU0: DIMM Replacement; On repeated error same CPUx isolated DIMM. The MCACOD contains additional information regarding channel involved in the error.(0_imc0_ch0),HW_M2ME_[DATA_READ_ERROR]_CE. Please replace DIMM. (CPU_SrcID#0_MC#0_Chan#0_DIMM#0).,HW.MCE.M2M:Data_Read_Error_On_Channel_0,1.0.1,M2M0:MSCOD.0x1
0,51,0,0x7,SKX,13,MEMORY,0x104dda2ec0, System RAM,0x9000283c0000086,0xfd005900001000c0,0x1,,UNCORR_PATROL_SCRUB_ERROR,0x1,IMC_ERROR|MEMORY SCRUBBING ERROR|CHANNEL_0,1,1,1,1,1,1,0,0x1,0x0,0x0,1,0x0,,"[['63:9', 'RSVD_63_9', 'RESERVED', '0x4800141e00000', ' --- '], ['8:6', 'ADDRESS_MODE', 'Defines the type of address captured in the MC5ADDR MSR. Set\nby hardware, Clear by programming', '0x2', 'Physical (system) Address'], ['5:0', 'REC_ERR_LSB', 'Captures the LSB of the reverse translation sparing and\nscrub address (16:12) for recoverable errors', '0x6', ' --- ']]",2024-05-11 11:52:48,10.29.59.212,fdbd:dc02:6:186::212,1715400265,"Possible DDR, isolate DIMM. The patrol scrubber has detected an uncorrected error. Address is logged in MCx_Address. In the case of poison enabled mode (advanced SKUs only), this error may be escalated to a CMCI and deferred. This would be spelled out in the S and AR bits of the MCi_STATUS banks. It may be logged and cleared by the OS.",10.29.59.212,MEMORY SUB-SYSTEM ISSUE,"There is a [MEMORY SUB-SYSTEM ISSUE],  at  '{Core#51, Socket#0, Address@ System RAM}'",CPU0: imc0.ch0 DIMM Replacement; On repeated error same CPUx isolated DIMM. If "MISCV" is valid: the MCi_MISC register contains additional information regarding channel involved in the error.,HW_M2ME_[UNCORR_PATROL_SCRUB_ERROR]_CE. Unable to locate DIMM slot. Please check channel 0,HW.MCE.IMC:Uncorr_Patrol_Scrub_Error,1.0.1,iMC0Chn0:MSCOD.0x10
